id,topic,text,label,source_type,year,sentiment_score,argument_strength,word_count,contains_statistics
362990,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2025,0.87,0.36,5,0
870850,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2016,-0.58,0.41,5,0
774744,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,blog,2022,-0.02,0.74,9,1
694689,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2016,-0.35,0.31,5,1
709525,Automation impact on employment,AI adoption is growing worldwide,neutral,research,2015,0.3,0.05,5,0
406654,Future of work with AI,AI widens economic inequality,con,news,2020,-0.6,0.77,4,1
282776,Automation impact on employment,AI will lead to massive unemployment,con,research,2023,-0.27,0.6,6,1
336237,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2015,-0.73,0.55,5,0
287011,Future of work with AI,Both risks and benefits exist with AI,neutral,blog,2019,0.21,0.89,7,1
461334,Future of work with AI,Automation increases productivity and efficiency,pro,news,2015,0.36,0.69,5,1
465453,Future of work with AI,AI will create new job opportunities,pro,research,2021,0.99,0.98,6,1
162327,AI will replace jobs,AI widens economic inequality,con,research,2024,0.56,0.25,4,0
253024,AI will replace jobs,AI is transforming industries rapidly,neutral,research,2017,-0.02,0.14,5,0
372607,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2024,0.16,0.7,5,1
776416,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,blog,2020,-0.08,0.42,9,0
564178,Automation impact on employment,AI will create new job opportunities,pro,news,2024,0.85,0.42,6,1
396292,AI will replace jobs,AI is transforming industries rapidly,neutral,blog,2025,-0.94,0.74,5,1
801588,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2019,0.61,0.96,5,0
932634,Automation impact on employment,AI reduces human error in industries,pro,news,2019,-0.84,0.16,6,0
460066,Future of work with AI,AI adoption is growing worldwide,neutral,research,2015,0.91,0.08,5,1
433153,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2025,0.77,0.03,9,1
344521,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2025,0.73,0.19,6,1
688898,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,news,2018,0.81,0.36,9,0
659457,Future of work with AI,AI will lead to massive unemployment,con,research,2021,-0.21,0.67,6,1
652689,Future of work with AI,Automation increases productivity and efficiency,pro,news,2018,-0.66,0.93,5,1
723741,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2019,-0.37,0.73,9,1
429339,Automation impact on employment,AI will lead to massive unemployment,con,social_media,2018,0.59,0.93,6,1
378393,Future of work with AI,Automation increases productivity and efficiency,pro,research,2023,-0.06,0.92,5,0
540069,Automation impact on employment,AI widens economic inequality,con,social_media,2023,-0.8,0.49,4,1
109943,Automation impact on employment,AI adoption is growing worldwide,neutral,research,2024,-0.55,0.91,5,0
967409,AI will replace jobs,AI widens economic inequality,con,news,2017,0.76,0.69,4,0
394966,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2019,0.95,0.52,6,1
855686,Automation impact on employment,AI will create new job opportunities,pro,news,2015,0.63,0.86,6,1
184535,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2015,0.74,0.61,5,1
817442,AI will replace jobs,Automation replaces human workers,con,social_media,2018,0.33,0.51,4,1
441803,Future of work with AI,AI adoption is growing worldwide,neutral,social_media,2017,0.83,0.08,5,1
978049,Future of work with AI,AI reduces human error in industries,pro,blog,2020,0.57,0.03,6,0
906945,AI will replace jobs,AI adoption is growing worldwide,neutral,social_media,2020,-0.61,0.83,5,1
610666,Future of work with AI,Automation replaces human workers,con,blog,2020,0.63,0.8,4,0
590506,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2024,-0.01,0.14,7,1
602926,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2016,-0.88,0.52,5,0
852123,AI will replace jobs,Low-skilled workers are at risk due to AI,con,blog,2019,-0.14,0.08,8,0
578507,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,social_media,2023,0.73,0.36,9,0
873710,AI will replace jobs,AI widens economic inequality,con,social_media,2019,0.08,0.56,4,0
971944,Future of work with AI,AI reduces human error in industries,pro,blog,2015,0.38,0.32,6,1
441899,Automation impact on employment,AI reduces human error in industries,pro,news,2023,-0.24,0.16,6,1
761180,Automation impact on employment,AI adoption is growing worldwide,neutral,news,2015,0.13,0.52,5,0
233407,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2025,0.34,0.53,7,0
891731,Automation impact on employment,Automation replaces human workers,con,social_media,2018,-0.63,0.76,4,1
786184,Automation impact on employment,AI adoption is growing worldwide,neutral,research,2025,0.92,0.61,5,1
908965,Automation impact on employment,AI will lead to massive unemployment,con,news,2023,0.82,0.78,6,0
903419,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,blog,2022,0.57,0.73,9,1
827834,Future of work with AI,Automation replaces human workers,con,blog,2019,0.15,0.79,4,1
606057,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2016,-0.74,0.96,8,1
480537,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2016,0.36,0.8,7,1
677589,Future of work with AI,AI will lead to massive unemployment,con,blog,2019,0.93,0.55,6,0
560774,Automation impact on employment,AI reduces human error in industries,pro,research,2019,-0.51,0.31,6,0
455683,Future of work with AI,AI widens economic inequality,con,news,2021,0.88,0.25,4,0
244349,Automation impact on employment,Low-skilled workers are at risk due to AI,con,social_media,2021,0.61,0.95,8,1
457844,AI will replace jobs,AI widens economic inequality,con,blog,2021,-0.98,0.12,4,1
349535,AI will replace jobs,Automation increases productivity and efficiency,pro,blog,2020,-0.69,0.73,5,1
292907,Future of work with AI,AI is transforming industries rapidly,neutral,news,2021,0.58,0.63,5,1
979728,Automation impact on employment,Automation replaces human workers,con,news,2024,0.16,0.35,4,1
682112,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2017,0.25,0.85,5,0
399791,Automation impact on employment,Automation replaces human workers,con,research,2019,0.13,0.65,4,0
416238,Automation impact on employment,Technology always creates more jobs than it destroys,pro,social_media,2015,0.01,0.86,8,0
365258,Automation impact on employment,Technology always creates more jobs than it destroys,pro,news,2020,0.62,0.75,8,1
694012,Future of work with AI,Automation increases productivity and efficiency,pro,news,2017,0.88,0.9,5,1
679755,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,social_media,2018,-0.66,0.06,9,0
742892,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2016,0.76,0.12,8,0
907706,Future of work with AI,AI adoption is growing worldwide,neutral,research,2021,0.28,0.01,5,0
925489,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2021,-0.71,0.85,8,1
794231,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2017,0.25,0.45,8,1
625826,AI will replace jobs,AI will create new job opportunities,pro,research,2023,0.82,0.01,6,0
813986,Future of work with AI,AI reduces human error in industries,pro,research,2021,-0.13,0.27,6,0
250425,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2019,-0.43,0.74,5,0
662827,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2019,-0.2,0.37,5,1
332646,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2024,-0.32,0.66,5,0
914499,AI will replace jobs,AI reduces human error in industries,pro,news,2023,-0.96,0.8,6,0
249481,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2022,0.48,0.51,7,1
243836,AI will replace jobs,Automation replaces human workers,con,blog,2023,0.93,0.69,4,0
144479,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,social_media,2017,0.39,0.51,9,0
660653,Automation impact on employment,AI will create new job opportunities,pro,blog,2024,-0.32,0.01,6,0
899315,Future of work with AI,Automation increases productivity and efficiency,pro,research,2025,0.42,0.93,5,0
260539,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2018,0.04,0.84,7,0
618308,Future of work with AI,AI reduces human error in industries,pro,blog,2017,-0.81,0.31,6,0
698262,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2025,0.08,0.6,7,1
848532,Automation impact on employment,Automation replaces human workers,con,social_media,2020,0.8,0.27,4,1
629170,Automation impact on employment,Technology always creates more jobs than it destroys,pro,news,2025,0.59,0.27,8,0
288204,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2017,0.4,0.35,7,0
547030,Future of work with AI,Low-skilled workers are at risk due to AI,con,social_media,2019,-0.89,0.39,8,1
771998,Automation impact on employment,AI is transforming industries rapidly,neutral,blog,2020,-0.14,0.69,5,1
171133,Automation impact on employment,AI will lead to massive unemployment,con,social_media,2022,0.99,0.56,6,1
813370,Automation impact on employment,AI will create new job opportunities,pro,news,2024,-0.86,0.32,6,1
479757,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,blog,2015,0.38,0.34,9,1
560097,Future of work with AI,AI reduces human error in industries,pro,news,2016,0.76,0.74,6,0
939928,Automation impact on employment,Technology always creates more jobs than it destroys,pro,news,2017,-0.56,0.98,8,0
341386,AI will replace jobs,Automation replaces human workers,con,blog,2019,-0.55,0.96,4,0
534396,AI will replace jobs,AI widens economic inequality,con,news,2020,0.98,0.72,4,0
165104,AI will replace jobs,AI will lead to massive unemployment,con,blog,2023,-0.09,0.13,6,1
578684,Future of work with AI,AI adoption is growing worldwide,neutral,research,2023,0.28,0.82,5,0
610309,Future of work with AI,AI reduces human error in industries,pro,social_media,2016,0.09,0.4,6,1
436300,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2020,0.05,0.1,5,1
369718,AI will replace jobs,AI reduces human error in industries,pro,blog,2024,-0.1,0.74,6,1
143403,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2022,0.93,0.96,7,1
875327,AI will replace jobs,Technology always creates more jobs than it destroys,pro,research,2024,-0.33,0.23,8,0
872286,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2018,-0.84,0.65,9,0
883899,Automation impact on employment,AI adoption is growing worldwide,neutral,social_media,2020,-0.89,0.89,5,0
786934,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2018,0.7,0.98,7,1
120038,Automation impact on employment,AI will lead to massive unemployment,con,social_media,2023,0.35,0.83,6,1
190565,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2020,-0.99,0.75,5,1
259715,Future of work with AI,AI will create new job opportunities,pro,social_media,2019,-0.39,0.68,6,1
817558,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2025,-0.65,0.11,9,0
156397,Future of work with AI,AI is transforming industries rapidly,neutral,news,2023,-0.96,0.32,5,0
134583,AI will replace jobs,AI reduces human error in industries,pro,research,2020,0.18,0.01,6,1
854229,Future of work with AI,AI adoption is growing worldwide,neutral,news,2023,0.65,0.24,5,1
281958,Future of work with AI,AI reduces human error in industries,pro,social_media,2017,-0.71,0.96,6,1
724562,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2017,-0.58,0.78,7,0
213123,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2016,0.62,0.88,5,0
557779,AI will replace jobs,AI will lead to massive unemployment,con,blog,2022,-0.37,0.06,6,1
170489,AI will replace jobs,AI reduces human error in industries,pro,blog,2023,-0.26,0.28,6,0
617251,Future of work with AI,AI will lead to massive unemployment,con,news,2022,-0.41,0.75,6,0
830734,Future of work with AI,Automation replaces human workers,con,social_media,2023,-0.94,0.61,4,0
981139,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,blog,2025,-0.11,0.92,9,1
818209,Automation impact on employment,Automation replaces human workers,con,blog,2016,0.78,0.8,4,1
520462,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,blog,2020,0.51,0.95,9,1
819912,Automation impact on employment,AI widens economic inequality,con,social_media,2021,-0.72,0.73,4,0
199227,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2021,0.53,0.99,5,0
214388,Future of work with AI,AI adoption is growing worldwide,neutral,social_media,2016,-0.5,0.97,5,0
652311,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2018,0.24,0.36,5,1
835003,Automation impact on employment,AI will lead to massive unemployment,con,blog,2025,-0.12,0.79,6,0
412749,AI will replace jobs,Automation replaces human workers,con,news,2022,0.42,0.48,4,1
947470,Automation impact on employment,AI will lead to massive unemployment,con,blog,2015,-0.3,0.34,6,0
547117,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2023,0.21,0.06,8,0
464716,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2017,-0.5,0.75,8,0
447485,Automation impact on employment,AI will create new job opportunities,pro,research,2025,-0.41,0.05,6,0
778562,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2017,0.78,0.58,8,1
755195,AI will replace jobs,Low-skilled workers are at risk due to AI,con,research,2024,-0.89,0.34,8,0
286281,Future of work with AI,AI will lead to massive unemployment,con,research,2019,-0.22,0.08,6,1
509937,Future of work with AI,Automation replaces human workers,con,social_media,2018,-0.58,0.85,4,1
813806,AI will replace jobs,Both risks and benefits exist with AI,neutral,research,2015,0.28,0.06,7,1
684972,AI will replace jobs,AI will create new job opportunities,pro,research,2025,0.45,0.89,6,1
259129,Future of work with AI,AI will lead to massive unemployment,con,research,2022,0.08,0.51,6,1
251690,Automation impact on employment,AI widens economic inequality,con,social_media,2020,-0.59,0.38,4,0
147126,AI will replace jobs,Both risks and benefits exist with AI,neutral,blog,2022,0.19,0.4,7,0
747598,AI will replace jobs,Low-skilled workers are at risk due to AI,con,blog,2016,-0.01,0.71,8,1
367460,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2023,-0.23,0.35,8,1
981858,Automation impact on employment,Automation increases productivity and efficiency,pro,news,2020,-0.32,0.23,5,0
229862,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2019,-0.21,0.73,7,1
664529,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2022,0.45,0.53,8,1
807888,Future of work with AI,AI will create new job opportunities,pro,research,2016,0.39,0.37,6,0
872258,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2018,0.06,0.75,8,0
845949,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2015,0.42,0.07,9,0
920716,AI will replace jobs,AI widens economic inequality,con,research,2023,-0.42,0.87,4,1
823260,Future of work with AI,AI widens economic inequality,con,news,2023,0.58,0.24,4,1
547871,AI will replace jobs,Low-skilled workers are at risk due to AI,con,news,2017,-0.43,0.62,8,0
263011,Automation impact on employment,Technology always creates more jobs than it destroys,pro,research,2017,0.48,0.2,8,0
211533,Automation impact on employment,AI reduces human error in industries,pro,research,2025,0.35,0.07,6,0
118763,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2015,0.37,0.07,8,1
504722,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,blog,2015,0.67,0.78,9,1
138476,Automation impact on employment,AI reduces human error in industries,pro,blog,2020,-0.52,0.23,6,0
302497,Automation impact on employment,AI adoption is growing worldwide,neutral,social_media,2025,-0.81,0.38,5,1
145101,Automation impact on employment,AI widens economic inequality,con,research,2017,0.25,0.59,4,0
906297,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2025,-0.02,0.96,8,0
441861,AI will replace jobs,AI reduces human error in industries,pro,blog,2017,0.77,0.04,6,1
777657,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2021,-0.03,0.92,8,1
601617,Automation impact on employment,AI will lead to massive unemployment,con,research,2019,-0.38,0.07,6,1
100178,Future of work with AI,AI reduces human error in industries,pro,blog,2023,-0.61,0.86,6,0
627943,Future of work with AI,AI will lead to massive unemployment,con,blog,2021,0.78,0.63,6,1
775925,Future of work with AI,Low-skilled workers are at risk due to AI,con,blog,2021,0.46,0.22,8,1
683458,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2025,-0.12,0.26,8,0
360698,Future of work with AI,Automation replaces human workers,con,news,2022,-0.91,0.47,4,1
780110,Future of work with AI,AI will create new job opportunities,pro,news,2025,0.11,0.16,6,0
560828,AI will replace jobs,AI reduces human error in industries,pro,blog,2016,-0.04,0.24,6,0
659741,Automation impact on employment,AI adoption is growing worldwide,neutral,news,2021,0.26,0.5,5,0
526616,Automation impact on employment,AI will lead to massive unemployment,con,social_media,2018,-0.61,0.18,6,0
761878,Future of work with AI,AI widens economic inequality,con,research,2020,-0.71,0.51,4,1
842024,AI will replace jobs,Both risks and benefits exist with AI,neutral,blog,2016,-0.03,0.72,7,1
185945,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2022,0.53,0.65,8,0
835914,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2015,-0.4,0.91,5,1
434328,Automation impact on employment,AI widens economic inequality,con,news,2024,0.42,0.28,4,1
193475,Automation impact on employment,AI widens economic inequality,con,research,2015,0.06,0.93,4,0
473081,AI will replace jobs,AI reduces human error in industries,pro,social_media,2019,-0.57,0.04,6,0
594030,Automation impact on employment,AI reduces human error in industries,pro,blog,2019,-0.75,0.07,6,1
282838,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,social_media,2018,-0.88,0.25,9,1
548551,Future of work with AI,AI will lead to massive unemployment,con,social_media,2025,0.66,0.48,6,0
967751,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2025,-0.45,0.13,5,1
135769,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2017,0.44,0.49,8,1
146708,AI will replace jobs,Low-skilled workers are at risk due to AI,con,news,2022,-0.27,0.41,8,1
772983,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2019,0.68,0.89,5,0
544571,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2021,0.07,0.72,7,1
385499,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2015,0.19,0.68,5,0
212770,Automation impact on employment,Technology always creates more jobs than it destroys,pro,research,2018,0.92,0.41,8,1
679680,Future of work with AI,AI adoption is growing worldwide,neutral,news,2025,-0.7,0.91,5,1
484229,Automation impact on employment,AI adoption is growing worldwide,neutral,social_media,2019,-0.09,0.61,5,1
596860,AI will replace jobs,AI will create new job opportunities,pro,research,2022,-0.41,0.62,6,0
541416,Automation impact on employment,Technology always creates more jobs than it destroys,pro,news,2024,-0.77,0.53,8,1
774714,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2020,0.73,0.24,5,1
766572,AI will replace jobs,AI will create new job opportunities,pro,news,2017,0.52,0.33,6,1
913027,AI will replace jobs,AI reduces human error in industries,pro,blog,2019,0.67,0.88,6,1
880923,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2019,0.53,0.74,7,0
715502,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2018,-0.3,0.75,5,0
674360,Automation impact on employment,AI will lead to massive unemployment,con,research,2021,0.84,0.8,6,0
385455,Automation impact on employment,AI will create new job opportunities,pro,blog,2023,0.85,0.0,6,1
718901,Automation impact on employment,AI will create new job opportunities,pro,blog,2019,-0.54,0.09,6,0
191758,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2023,0.48,0.84,8,0
695584,Automation impact on employment,Technology always creates more jobs than it destroys,pro,social_media,2025,-0.21,0.36,8,1
744929,Future of work with AI,AI widens economic inequality,con,social_media,2016,0.02,0.27,4,0
329981,AI will replace jobs,AI adoption is growing worldwide,neutral,news,2015,0.95,0.12,5,0
991270,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2022,-0.09,0.4,7,0
905568,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2021,-0.51,0.44,9,1
299898,AI will replace jobs,AI is transforming industries rapidly,neutral,research,2017,0.73,0.16,5,1
528168,Automation impact on employment,AI is transforming industries rapidly,neutral,blog,2018,-0.91,0.09,5,1
980800,Automation impact on employment,Automation increases productivity and efficiency,pro,blog,2016,-0.71,0.84,5,0
597197,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2015,-0.42,0.93,7,0
792739,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2021,-0.58,0.75,5,1
990227,AI will replace jobs,AI will lead to massive unemployment,con,news,2025,0.12,0.96,6,0
846176,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,social_media,2016,0.09,0.76,9,1
241896,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2018,-0.36,0.93,7,1
924673,Future of work with AI,AI widens economic inequality,con,social_media,2020,-0.31,0.25,4,0
420799,AI will replace jobs,AI reduces human error in industries,pro,research,2019,0.38,0.35,6,1
227215,AI will replace jobs,AI reduces human error in industries,pro,social_media,2019,-0.18,0.92,6,1
531927,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2025,0.4,0.06,9,0
748702,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2015,0.42,0.25,5,0
267746,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2018,0.04,0.36,7,1
556123,AI will replace jobs,Technology always creates more jobs than it destroys,pro,blog,2021,0.42,0.08,8,1
363573,Automation impact on employment,Automation increases productivity and efficiency,pro,research,2015,0.95,0.23,5,0
618274,AI will replace jobs,AI reduces human error in industries,pro,news,2015,-0.8,0.89,6,0
815935,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,social_media,2023,0.09,0.16,9,0
949016,Automation impact on employment,AI will create new job opportunities,pro,research,2018,-0.8,0.91,6,1
716884,AI will replace jobs,AI widens economic inequality,con,social_media,2021,-0.97,0.28,4,0
801190,Automation impact on employment,Automation increases productivity and efficiency,pro,news,2023,0.88,0.07,5,1
542006,Future of work with AI,Automation replaces human workers,con,blog,2023,0.02,0.49,4,0
914705,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2016,0.8,0.87,7,0
491372,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2025,0.54,0.8,7,0
958259,Automation impact on employment,AI is transforming industries rapidly,neutral,blog,2022,0.66,0.56,5,0
439253,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2024,-0.07,0.53,8,1
464102,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2024,0.12,0.82,8,1
950234,Future of work with AI,Automation replaces human workers,con,social_media,2018,0.25,0.26,4,1
200305,AI will replace jobs,Automation replaces human workers,con,social_media,2025,0.5,0.84,4,0
676745,Automation impact on employment,Technology always creates more jobs than it destroys,pro,social_media,2018,-0.55,0.79,8,0
307449,Future of work with AI,AI is transforming industries rapidly,neutral,research,2019,-0.76,0.62,5,0
465564,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2021,-0.46,0.89,7,1
890750,Automation impact on employment,AI widens economic inequality,con,research,2023,-0.57,0.87,4,0
546373,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2016,0.32,0.01,5,1
149486,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2023,-0.39,0.86,9,1
239823,Automation impact on employment,AI reduces human error in industries,pro,social_media,2016,-0.11,0.52,6,0
659705,Future of work with AI,AI widens economic inequality,con,social_media,2025,-0.7,0.11,4,0
684647,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2015,0.86,0.51,8,1
135942,AI will replace jobs,AI will create new job opportunities,pro,social_media,2024,0.42,0.74,6,1
823934,Automation impact on employment,AI widens economic inequality,con,blog,2025,0.77,0.24,4,0
598940,Automation impact on employment,AI reduces human error in industries,pro,news,2025,-0.54,0.98,6,1
783302,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2022,-0.91,0.08,5,0
863966,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2023,-0.09,0.97,5,1
375651,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,social_media,2017,-0.25,0.02,9,1
407993,Automation impact on employment,Automation increases productivity and efficiency,pro,blog,2020,0.64,0.75,5,0
510481,AI will replace jobs,AI widens economic inequality,con,news,2024,0.8,0.72,4,1
667578,Automation impact on employment,AI is transforming industries rapidly,neutral,blog,2021,0.97,0.75,5,0
552471,AI will replace jobs,AI will lead to massive unemployment,con,blog,2018,0.26,0.32,6,1
381975,Future of work with AI,AI widens economic inequality,con,social_media,2015,-0.32,0.17,4,0
100217,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2018,-0.29,0.02,9,0
457218,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2020,0.19,0.58,7,0
906226,AI will replace jobs,AI reduces human error in industries,pro,research,2024,0.57,0.64,6,1
648965,Automation impact on employment,Technology always creates more jobs than it destroys,pro,blog,2021,0.22,0.24,8,0
463816,Automation impact on employment,AI adoption is growing worldwide,neutral,social_media,2024,-0.64,0.98,5,0
600711,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2016,-0.54,0.6,9,0
119242,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2018,0.47,0.52,5,1
978668,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2017,0.3,0.89,7,0
271004,AI will replace jobs,AI reduces human error in industries,pro,blog,2015,-0.46,0.02,6,1
773739,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2021,-0.33,0.21,7,0
488863,AI will replace jobs,Automation increases productivity and efficiency,pro,social_media,2021,-0.93,0.64,5,0
242341,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2024,-0.23,0.21,8,0
639664,AI will replace jobs,AI will create new job opportunities,pro,research,2017,0.15,0.65,6,1
506668,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,news,2016,0.9,0.9,9,0
755559,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2022,-0.65,0.98,7,1
403756,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2024,0.61,0.72,9,0
628771,AI will replace jobs,AI widens economic inequality,con,social_media,2024,-0.91,0.39,4,1
577926,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2018,-0.4,0.02,7,1
173531,Automation impact on employment,AI widens economic inequality,con,social_media,2023,-0.41,0.48,4,0
104597,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2020,-0.09,0.93,7,0
326912,AI will replace jobs,AI reduces human error in industries,pro,social_media,2023,-0.3,0.66,6,1
228546,Automation impact on employment,AI will lead to massive unemployment,con,social_media,2023,0.38,0.15,6,0
341085,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,social_media,2023,0.2,0.47,9,0
568753,Automation impact on employment,AI reduces human error in industries,pro,blog,2018,0.78,0.63,6,1
364555,AI will replace jobs,AI will create new job opportunities,pro,blog,2015,-0.11,0.94,6,0
237563,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2016,-0.42,0.36,8,0
897913,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2017,-0.13,0.68,8,0
933000,Future of work with AI,AI reduces human error in industries,pro,news,2017,-0.41,0.74,6,0
627452,AI will replace jobs,AI will create new job opportunities,pro,social_media,2023,0.22,0.04,6,1
667503,Future of work with AI,AI adoption is growing worldwide,neutral,news,2024,0.63,0.93,5,0
702089,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2015,0.52,1.0,9,1
902194,Automation impact on employment,AI will create new job opportunities,pro,research,2022,-0.43,0.19,6,0
454704,Automation impact on employment,AI will lead to massive unemployment,con,research,2024,0.0,0.09,6,1
957075,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2024,0.07,0.61,8,1
566996,Future of work with AI,AI will create new job opportunities,pro,social_media,2020,-0.48,0.56,6,1
451117,AI will replace jobs,Low-skilled workers are at risk due to AI,con,social_media,2023,-0.29,0.94,8,1
391837,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2025,-0.66,0.67,7,1
792132,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2017,-0.41,0.59,8,0
911321,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2021,0.54,0.34,8,1
344690,AI will replace jobs,AI is transforming industries rapidly,neutral,blog,2020,-0.6,0.39,5,0
820642,Future of work with AI,AI will lead to massive unemployment,con,social_media,2023,0.01,0.8,6,1
